date,sales_clean,onpromotion,oil_price
2017-02-08,2993.0,68,52.37
2017-02-09,2638.0,35,52.99
2017-02-10,3484.0,39,53.84
2017-02-11,2885.0,41,53.54666666666667
2017-02-12,1210.0,30,53.25333333333334
2017-02-13,3257.0,37,52.96
2017-02-14,2848.0,26,53.21
2017-02-15,2740.0,51,53.11
2017-02-16,2643.0,53,53.41
2017-02-17,2946.0,53,53.41
2017-02-18,3462.0,54,53.5625
2017-02-19,1079.0,37,53.715
2017-02-20,2697.0,54,53.8675
2017-02-21,2831.0,57,54.02
2017-02-22,3362.0,69,53.61
2017-02-23,2983.0,69,54.48
2017-02-24,3120.0,66,53.99
2017-02-25,2741.0,67,54.00666666666667
2017-02-26,927.0,50,54.02333333333333
2017-02-27,762.0,52,54.04
2017-02-28,1392.0,53,54.0
2017-03-01,3628.0,71,53.82
2017-03-02,3323.0,52,52.63
2017-03-03,3391.0,56,53.33
2017-03-04,3002.0,55,53.28333333333333
2017-03-05,1337.0,41,53.236666666666665
2017-03-06,2819.0,39,53.19
2017-03-07,3812.25,41,52.68
2017-03-08,3218.0,40,49.83
2017-03-09,2700.0,28,48.75
2017-03-10,2966.0,28,48.05
2017-03-11,3023.0,21,48.016666666666666
2017-03-12,1438.0,21,47.983333333333334
2017-03-13,2858.0,22,47.95
2017-03-14,2775.0,22,47.24
2017-03-15,3097.0,26,48.34
2017-03-16,2933.0,22,48.3
2017-03-17,3456.0,20,48.34
2017-03-18,3015.0,20,48.156666666666666
2017-03-19,1458.0,19,47.973333333333336
2017-03-20,3157.0,19,47.79
2017-03-21,3562.0,21,47.02
2017-03-22,3074.0,27,47.29
2017-03-23,2728.0,22,47.0
2017-03-24,3321.0,24,47.3
2017-03-25,2853.0,25,47.20666666666666
2017-03-26,1330.0,18,47.11333333333334
2017-03-27,2830.0,22,47.02
2017-03-28,2937.0,20,48.36
2017-03-29,3104.0,29,49.47
2017-03-30,2557.0,34,50.3
2017-03-31,3185.0,38,50.54
2017-04-01,3812.25,39,50.443333333333335
2017-04-02,1482.0,25,50.346666666666664
2017-04-03,2886.0,32,50.25
2017-04-04,2785.0,31,50.99
2017-04-05,3492.0,43,51.14
2017-04-06,2461.0,43,51.69
2017-04-07,3054.0,42,52.25
2017-04-08,3174.0,45,52.52
2017-04-09,1394.0,28,52.79
2017-04-10,2437.0,42,53.06
2017-04-11,2674.0,48,53.38
2017-04-12,3374.0,76,53.12
2017-04-13,2931.0,67,53.19
2017-04-14,790.0,38,53.0475
2017-04-15,2030.0,54,52.905
2017-04-16,1185.0,60,52.762499999999996
2017-04-17,3641.0,73,52.62
2017-04-18,2579.0,65,52.46
2017-04-19,2972.0,95,50.49
2017-04-20,2546.0,72,50.26
2017-04-21,3112.0,75,49.64
2017-04-22,2824.0,69,49.39333333333333
2017-04-23,1163.0,54,49.14666666666667
2017-04-24,2540.0,75,48.9
2017-04-25,2817.0,71,49.22
2017-04-26,2868.0,75,49.22
2017-04-27,2301.0,72,48.96
2017-04-28,2876.0,90,49.31
2017-04-29,2426.0,74,49.15
2017-04-30,886.0,57,48.99
2017-05-01,891.0,38,48.83
2017-05-02,3812.25,61,47.65
2017-05-03,3777.0,79,47.79
2017-05-04,2800.0,51,45.55
2017-05-05,2991.0,54,46.23
2017-05-06,2752.0,52,46.306666666666665
2017-05-07,1103.0,33,46.38333333333333
2017-05-08,2854.0,40,46.46
2017-05-09,2763.0,52,45.84
2017-05-10,2925.0,75,47.28
2017-05-11,2233.0,38,47.81
2017-05-12,3532.0,39,47.83
2017-05-13,2931.0,43,48.17333333333333
2017-05-14,931.0,23,48.516666666666666
2017-05-15,2531.0,43,48.86
2017-05-16,2822.0,47,48.64
2017-05-17,3131.0,40,49.04
2017-05-18,2600.0,38,49.36
2017-05-19,3077.0,36,50.32
2017-05-20,2573.0,43,50.483333333333334
2017-05-21,1205.0,32,50.64666666666667
2017-05-22,2842.0,39,50.81
2017-05-23,2665.0,41,51.12
2017-05-24,3574.0,46,50.99
2017-05-25,2505.0,40,48.57
2017-05-26,1301.0,31,49.58
2017-05-27,2166.0,33,49.5925
2017-05-28,1258.0,34,49.605000000000004
2017-05-29,2666.0,39,49.6175
2017-05-30,2497.0,39,49.63
2017-05-31,3262.0,38,48.29
2017-06-01,2774.0,1,48.32
2017-06-02,2953.0,33,47.68
2017-06-03,2996.0,35,47.586666666666666
2017-06-04,1148.0,22,47.49333333333333
2017-06-05,3071.0,36,47.4
2017-06-06,3383.0,37,48.13
2017-06-07,3353.0,55,45.8
2017-06-08,2902.0,51,45.68
2017-06-09,3105.0,44,45.82
2017-06-10,3106.0,51,45.913333333333334
2017-06-11,1352.0,38,46.00666666666667
2017-06-12,2601.0,45,46.1
2017-06-13,2426.0,44,46.41
2017-06-14,3812.25,65,44.79
2017-06-15,3189.0,63,44.47
2017-06-16,2991.0,53,44.73
2017-06-17,3016.0,49,44.56666666666666
2017-06-18,1223.0,40,44.403333333333336
2017-06-19,3373.0,47,44.24
2017-06-20,3812.25,48,43.34
2017-06-21,2898.0,80,42.48
2017-06-22,2499.0,56,42.53
2017-06-23,2663.0,57,42.86
2017-06-24,2877.0,55,42.986666666666665
2017-06-25,1264.0,48,43.11333333333334
2017-06-26,2812.0,45,43.24
2017-06-27,2653.0,46,44.25
2017-06-28,3003.0,53,44.74
2017-06-29,2603.0,59,44.88
2017-06-30,2916.0,70,46.02
2017-07-01,2871.0,56,45.838
2017-07-02,1222.0,54,45.656
2017-07-03,2952.0,56,45.474000000000004
2017-07-04,2759.0,60,45.292
2017-07-05,3147.0,80,45.11
2017-07-06,2550.0,58,45.52
2017-07-07,2972.0,47,44.25
2017-07-08,2561.0,45,44.3
2017-07-09,1140.0,27,44.35
2017-07-10,2849.0,46,44.4
2017-07-11,2712.0,47,45.06
2017-07-12,3185.0,59,45.48
2017-07-13,2571.0,47,46.06
2017-07-14,3182.0,58,46.53
2017-07-15,2297.0,43,46.36
2017-07-16,1028.0,39,46.190000000000005
2017-07-17,2720.0,52,46.02
2017-07-18,3370.0,54,46.4
2017-07-19,3065.0,76,47.1
2017-07-20,2592.0,64,46.73
2017-07-21,2725.0,61,45.78
2017-07-22,2576.0,65,45.92333333333333
2017-07-23,1371.0,45,46.06666666666667
2017-07-24,2612.0,55,46.21
2017-07-25,2405.0,63,47.77
2017-07-26,2878.0,69,48.58
2017-07-27,2466.0,54,49.05
2017-07-28,2622.0,44,49.72
2017-07-29,2446.0,53,49.88333333333333
2017-07-30,1086.0,42,50.04666666666667
2017-07-31,2966.0,54,50.21
2017-08-01,2872.0,45,49.19
2017-08-02,3247.0,58,49.6
2017-08-03,2177.0,29,49.03
2017-08-04,2778.0,35,49.57
2017-08-05,2034.0,29,49.50333333333333
2017-08-06,1025.0,29,49.43666666666667
2017-08-07,2551.0,44,49.37
2017-08-08,3062.0,35,49.07
2017-08-09,2719.0,46,49.59
2017-08-10,2591.0,31,48.54
2017-08-11,1270.0,24,48.81
2017-08-12,1630.0,28,48.403333333333336
2017-08-13,952.0,19,47.99666666666667
2017-08-14,2407.0,30,47.59
2017-08-15,2508.0,29,47.57
